Origen,E02006825,E02003719,E02003720,E02003721,E02003722,E02003723,E02003724,E02003725,E02003726,E02003727,E02003728,E02003729,E02003730,E02003731,E02003732,E02003733,E02003734,E02003735,E02003736,E02003737,E02003738,E02003739,E02006873,E02003740,E02006874,E02003742,E02003743,E02006877,E02003744,E02006878,E02003745,E02003746,E02003747,E02003748,E02003749,E02003750,E02003751,E02003752,E02003753,E02003754,E02003755,E02003756,E02003237,E02003757,E02003238,E02003758,E02003239,E02003759,E02003240,E02003760,E02003241,E02003761,E02003242,E02003762,E02003243,E02003763,E02003244,E02003764,E02003245,E02003765,E02003246,E02003766,E02003247,E02003767,E02003248,E02003768,E02003249,E02003769,E02003250,E02003770,E02003251,E02003771,E02003252,E02003772,E02003253,E02003773,E02003254,E02003774,E02003775,E02003255,E02003776,E02003257,E02003777,E02003778,E02003779,E02003780,E02003781,E02003783,E02003784,E02003785,E02003786,E02003787,E02003788,E02003789,E02003790,E02003791,E02003792,E02003793
E02006877,102.9095,67.66262,58.29462,69.76285,63.11165,58.00105,64.90692,62.3704,67.998,72.28152,72.94112,75.29176,69.3822,74.51009,98.58553,72.8621,86.95126,87.03903,80.64767,101.5619,102.624,102.1596,49.92317,102.8241,56.96661,41.88754,48.2266,8.679006,46.05838,14.99427,37.38306,46.88226,30.95755,50.75707,39.58524,46.88226,57.62695,61.79067,18.26058,21.09229,45.21317,29.51793,15.36907,45.27673,11.95106,59.09671,12.95106,66.90226,17.84114,54.02021,25.17975,54.37084,13.33198,53.76315,15.99288,51.91668,15.69337,50.5459,13.96697,48.16416,14.15502,52.97063,12.34516,43.61851,12.95348,39.75856,11.86633,63.05818,10.31432,69.99652,12.08527,68.67746,7.349194,66.56635,14.09694,73.16093,3.490653,70.22112,58.66254,15.71033,75.64142,7.988718,55.99365,82.81196,47.71425,66.56919,75.64347,53.62793,49.17068,79.23734,81.18191,73.13187,72.60093,86.57761,95.84267,87.40423,86.34445,77.17546
E02003744,90.48991,98.81902,91.53821,99.03703,96.35524,91.24464,98.15052,95.61398,101.2416,105.5251,106.1847,108.5353,102.6258,107.7537,84.47839,58.75496,72.84413,72.9319,66.54053,83.87617,75.39395,93.06369,83.16676,90.40451,90.21021,5.313694,2.948403,39.73078,5.031121,48.23786,15.53761,25.02095,45.40818,28.89576,61.88112,25.02095,35.76564,47.68354,51.50417,54.33588,66.65506,62.76152,35.60585,67.79023,41.71995,70.11697,41.29306,81.75816,24.62077,76.02168,23.00017,76.37231,40.05776,68.36013,46.66547,75.5707,43.097,71.90598,41.07351,73.65443,41.81747,77.86516,41.41254,55.26082,43.62607,73.00214,41.70407,77.64811,40.98692,84.58645,39.9842,80.58722,43.70286,78.4761,46.16538,85.07068,39.40429,82.13087,87.77891,47.77877,80.07897,44.13163,89.23724,88.09695,80.95783,93.18788,100.7299,86.87152,82.41426,112.4809,114.4255,106.3755,105.8445,119.8212,110.1057,120.6478,119.588,110.4191
E02006878,89.92377,54.67688,45.30887,56.7771,50.1259,45.0153,51.92118,49.38465,55.01226,59.29577,59.95537,62.306,56.39646,61.52434,85.59978,59.87636,73.96552,74.05329,67.66193,88.57613,89.63831,89.17381,36.93743,89.83839,43.98087,51.62685,55.29483,17.25271,52.37893,8.752985,40.63935,50.13855,28.49004,54.01336,37.11774,50.13855,60.35304,48.80493,5.274836,8.106544,32.22742,16.53218,18.62536,32.29098,15.20734,46.11097,16.20734,53.91652,28.91378,41.03446,28.43603,41.3851,16.58826,40.77741,19.16263,38.93093,18.27109,37.56015,16.91169,35.17842,16.71905,39.98488,16.01447,30.63276,16.12323,26.77282,15.03608,50.07243,12.47304,57.01077,18.07852,55.69172,11.86356,53.5806,11.62943,60.17518,18.94873,57.23537,45.6768,13.24283,62.65567,17.22717,43.00791,69.82622,34.7285,53.58345,62.65772,40.64219,36.18493,66.2516,68.19617,60.14612,59.61519,73.59187,82.85693,74.41849,73.35871,64.18972
E02003745,99.46958,83.66279,83.80189,83.8808,87.47656,83.35685,90.26273,87.7262,93.35381,91.86752,96.1327,98.68515,94.73801,100.0173,69.32217,43.59873,57.6879,57.77567,51.3843,72.29851,84.60361,102.0434,75.43044,99.38419,82.47387,16.02507,19.63289,39.10155,16.71699,40.50153,19.15262,9.864715,30.25195,13.73953,46.72489,9.864715,20.6094,32.5273,43.76784,46.59955,51.49883,55.02519,41.51767,52.634,38.09965,54.96075,39.09965,66.60193,32.78325,65.06629,12.53744,65.37112,39.48058,69.23176,39.78633,60.41446,39.79191,65.82318,38.43251,58.49819,38.23987,72.42751,37.5353,63.42329,36.74693,65.26582,32.25756,78.52679,33.99386,85.46513,39.59934,88.74969,35.29917,86.63858,37.76169,93.23315,40.79757,90.29334,72.62268,39.37508,64.92274,45.29563,80.5458,72.94071,73.22151,78.03165,85.57365,78.98373,74.67794,98.94651,106.6892,98.63912,98.1082,112.0849,119.8704,112.9115,111.8517,102.6827
E02003746,90.45818,74.65139,75.2484,74.8694,78.46516,74.34544,81.25132,78.7148,84.34241,82.85611,87.12129,89.67374,85.7266,91.69002,60.31075,34.58733,48.67649,48.76426,42.3729,63.28711,75.59221,93.03196,72.44701,90.37278,79.62257,25.87544,29.48326,48.95192,26.56736,50.3519,9.85037,4.28623,27.76987,4.728126,42.29461,0.8533111,11.598,23.5159,53.61821,56.44992,42.48742,64.87556,51.36804,43.62259,47.95002,45.94934,48.95002,57.59052,42.63361,56.05489,22.38781,56.35971,49.33095,60.22036,49.6367,51.40306,49.64228,56.81178,48.28288,49.48679,48.09024,63.41611,47.38567,73.27366,46.59729,58.30099,42.10794,69.51537,43.84423,76.45372,49.44971,83.23147,45.14954,81.12035,47.61206,87.71493,50.64794,84.77512,63.61127,47.19714,55.91133,55.146,71.53439,63.92931,71.41032,69.02024,76.56225,69.97234,72.86675,89.9351,98.80371,95.78782,96.36971,104.1994,110.859,105.026,109.0004,99.83142
E02003747,113.2972,81.32767,71.95967,83.4279,76.7767,71.6661,78.57198,76.03545,81.66306,85.94657,86.60616,88.9568,83.04726,88.17513,83.14974,57.42632,71.51549,71.60325,65.21189,86.1261,98.4312,115.8246,63.58822,113.2118,70.63166,42.18511,45.79293,31.69757,42.87703,29.89338,26.16004,23.6923,7.615142,27.56712,17.26092,23.6923,34.43699,46.35489,31.79713,34.75734,34.25248,43.18298,32.7422,34.85707,29.32418,54.01937,30.32418,65.66055,43.03061,61.368,38.69748,61.67282,30.7051,65.53346,33.27947,59.47309,32.38792,62.12488,31.02852,57.55682,30.83589,66.63568,30.13131,57.28356,30.24007,53.42361,29.15292,74.82848,26.58988,81.76682,32.19535,82.34251,26.65555,80.2314,21.27311,86.82597,33.39359,83.88616,71.68131,20.21526,78.75033,37.89165,69.65871,86.7683,61.3793,80.23425,89.30852,67.29299,62.83573,92.9024,94.84696,86.79691,86.26599,100.2427,109.5077,101.0693,100.0095,90.84052
E02003748,85.73005,69.92326,70.52028,70.14127,73.73703,69.61732,76.5232,73.98667,79.61428,78.12798,82.39316,84.94562,80.99847,86.96189,55.58263,29.8592,43.94837,44.03614,37.64477,58.55898,70.86408,88.30384,67.71889,85.64466,74.89445,29.87203,33.47984,52.94851,30.56394,54.34849,13.84696,4.849896,31.76645,6.714413,37.56648,4.849896,6.869874,18.78777,57.6148,60.44651,37.7593,68.87215,55.36463,38.89447,51.94661,41.22121,52.94661,52.8624,46.6302,51.32676,26.38439,51.63159,53.32753,55.49223,53.63328,46.67493,53.63887,52.08365,52.27946,44.75866,52.08683,58.68798,51.38225,71.95929,50.59388,53.57287,46.10452,64.78725,47.84082,71.7256,53.4463,78.50334,49.14613,76.39223,51.60865,82.9868,54.64453,80.04699,58.88315,51.19373,51.18321,59.14259,66.80627,59.20118,66.68219,64.29211,71.83413,65.24421,68.13863,85.20698,94.07558,91.0597,91.64159,99.47128,106.1309,100.2979,104.2723,95.10329
E02003749,103.8184,68.59026,66.24602,68.80827,70.02562,65.34306,72.24895,69.71242,75.34002,79.62353,80.28313,82.63377,76.72422,82.68764,73.67095,47.94752,62.03669,62.12445,55.73309,76.64729,88.9524,106.3922,63.44464,103.733,70.62019,59.41833,63.02615,38.89352,60.11025,37.08933,43.39326,40.92553,17.23322,37.38621,13.7945,40.92553,30.35123,36.87609,38.99307,41.95329,17.18006,41.26399,39.93814,17.59615,36.52012,36.94696,37.52012,48.58814,50.22656,44.29558,49.74882,44.60041,37.90105,48.46105,40.47542,42.40068,39.58387,45.05247,38.22447,40.48441,38.03183,51.6568,37.32726,56.6077,37.43601,49.29861,36.34886,57.75607,33.78582,64.69441,39.3913,71.47216,33.85149,69.36105,28.46906,75.95562,40.58953,73.01582,54.60889,27.4112,69.27153,45.0876,62.53201,77.2895,62.40794,65.61461,82.98549,60.96996,63.86437,86.57937,89.80133,86.78544,87.36733,95.19704,104.0202,96.02365,99.99802,90.82904
E02003750,90.4449,74.63811,75.23513,74.85612,78.45188,74.33218,81.23805,78.70152,84.32913,82.84283,87.10801,89.66047,85.71333,91.67674,60.29748,34.57405,48.66322,48.75099,42.35963,63.27383,75.57893,93.01869,72.43375,90.35951,79.6093,25.02213,28.62995,48.09861,25.71405,49.49859,8.99706,0,26.91656,4.714852,42.28133,5.471274,11.58473,23.50263,52.7649,55.59661,42.47415,64.02225,50.51473,43.60932,47.09671,45.93607,48.09671,57.57725,41.7803,56.04162,21.5345,56.34644,48.47763,60.20708,48.78339,51.38979,48.78897,56.7985,47.42957,49.47351,47.23693,63.40284,46.53236,72.42035,45.74398,58.28772,41.25462,69.50211,42.99092,76.44045,48.5964,83.21819,44.29623,81.10709,46.75875,87.70166,49.79463,84.76185,63.598,46.34383,55.89806,54.29269,71.52112,63.91603,71.39705,69.00697,76.54898,69.95906,72.85347,89.92183,98.79044,95.77455,96.35645,104.1861,110.8458,105.0128,108.9871,99.81815
E02003751,78.86018,63.05338,63.6504,63.2714,66.86716,62.74744,69.65332,67.1168,72.74441,71.25811,75.52328,78.07574,74.1286,80.09202,48.71275,22.98933,37.0785,37.16626,30.7749,51.68911,63.99421,81.43397,60.84902,78.77479,68.02457,36.94337,40.55119,60.01985,37.63528,61.41983,20.9183,11.92124,38.8378,7.311485,30.69661,11.92124,6.503144,11.9179,64.68614,67.29734,30.88942,65.16418,62.43597,32.02459,59.01795,34.35134,60.01795,45.99252,53.70154,44.45689,33.45573,44.76171,60.39888,48.62236,60.70462,39.80506,60.71021,45.21378,59.3508,37.88879,59.15817,51.81811,58.45359,65.08941,57.66522,46.703,53.17587,57.91738,54.91216,64.85572,60.51764,71.63347,56.21747,69.52236,58.67999,76.11693,61.71587,73.17712,52.01328,58.10781,44.31334,66.21393,59.93639,52.33131,59.81232,57.42224,64.96425,58.37434,61.26875,78.3371,87.20571,84.18983,84.77171,92.60141,99.26104,93.42803,97.40241,88.23342
E02003752,67.94228,52.13549,51.7325,52.3535,55.51211,50.82955,57.73543,55.19889,60.8265,60.34021,64.60539,67.15785,62.2107,68.17413,37.79485,12.07143,26.1606,26.24836,19.857,40.77121,53.07631,70.51606,48.93112,67.85689,56.10667,48.21497,51.82279,71.29145,48.90689,63.78545,32.1899,23.19284,50.1094,18.58309,36.85168,23.19284,11.54811,7.247625,61.38345,57.52448,21.62612,53.24628,73.70757,20.73723,70.28955,22.43344,71.28955,34.07463,64.97314,32.53899,44.72734,32.84381,71.67048,36.70446,71.97623,27.88716,71.98181,33.29588,70.62241,25.97089,70.42977,39.90021,69.7252,53.17152,68.93683,34.7851,64.44747,45.99948,66.18376,52.93782,71.78925,59.71557,67.48907,57.60446,65.32073,64.19903,72.98747,61.25922,40.09538,64.26288,33.39544,77.48553,48.0185,41.41341,47.89442,46.50434,54.04635,46.45644,49.35085,67.41921,75.28781,72.27192,72.85382,80.68352,88.34314,81.51014,85.48451,76.31552
E02003753,87.00232,51.75542,42.38742,53.85565,47.20445,42.09385,48.99973,46.4632,52.0908,56.37432,57.03391,59.38455,53.475,58.60288,82.67832,56.9549,71.04407,71.13183,64.74047,85.65468,86.71684,86.25236,34.01597,86.91692,41.05941,54.77166,58.43964,20.32862,55.52374,5.173254,43.78416,53.28336,30.30472,57.15817,34.97165,53.28336,57.43158,45.88347,6.906099,5.185087,29.30597,13.61073,21.77017,29.36953,18.35215,43.18951,19.35215,50.99506,32.05859,38.11301,31.58085,38.46364,19.73308,37.85595,22.30745,36.00948,21.4159,34.6387,20.0565,32.25696,19.86386,37.06343,19.15929,27.71131,19.26804,23.85136,18.18089,47.15097,15.61785,54.08932,21.22333,52.77026,15.00838,50.65915,13.67832,57.25372,22.02464,54.31391,42.75534,16.34269,59.73422,19.59747,40.08645,66.90476,31.80705,50.66199,59.73627,37.72073,33.26348,63.33015,65.2747,57.22466,56.69373,70.67041,79.93548,71.49702,70.43725,61.26826
E02003754,86.28482,51.03792,41.66991,53.13815,46.48695,41.37635,48.28223,45.74569,51.3733,55.65681,56.31641,58.66705,52.7575,57.88538,81.96083,56.2374,70.32657,70.41434,64.02297,84.93718,85.99934,85.53486,33.29847,86.19942,40.34191,58.51207,62.18005,24.06903,59.26415,8.913663,47.52457,57.02377,35.37526,60.89858,34.25415,57.02377,56.71408,45.16597,6.511666,19.19114,28.58847,12.89323,25.51058,28.65203,22.09256,42.47201,23.09256,50.27756,35.799,38.63865,35.32125,38.98928,23.47349,38.3816,26.04786,35.29198,25.15631,35.16433,23.79691,31.53946,23.60427,36.34593,22.8997,28.23694,23.00845,23.13386,21.9213,47.67661,19.35826,54.61496,24.96374,53.2959,18.74879,51.18479,18.51465,57.77936,25.76505,54.83955,42.03785,20.12805,59.01672,23.33788,39.36895,66.18726,31.08955,49.94449,59.01876,37.00323,32.54597,62.61264,64.55721,56.50716,55.97623,69.95291,79.21797,70.77953,69.71976,60.55076
E02003755,90.44765,52.4547,50.11047,52.67271,53.89007,49.20751,56.11339,53.57686,59.20447,63.48798,64.14758,66.49821,60.58867,66.55209,60.30022,34.5768,48.66597,48.75373,42.36237,63.27657,75.58167,93.02143,47.30908,90.36225,54.48463,70.70251,74.31033,56.01337,71.39443,43.7134,54.67744,45.68039,34.35308,41.07063,18.21412,45.68039,34.03565,23.50537,41.3114,37.45243,11.44476,36.27983,57.058,2.179681,53.63998,20.81141,54.63998,32.45259,67.34642,28.16003,66.86868,28.46485,55.02091,32.3255,57.59528,26.26513,56.70374,28.91691,55.34433,24.34885,55.1517,35.52125,54.44712,48.79255,54.55587,33.16306,53.46872,41.62052,50.90568,48.55886,56.51117,55.33661,50.97136,53.2255,45.58892,59.82007,57.70939,56.88026,38.47334,44.53107,55.9008,58.13762,46.39646,63.91877,46.27238,49.47906,66.84994,44.8344,47.72882,70.44381,73.66578,70.64989,71.23178,79.06148,87.88468,79.8881,83.86248,74.69349
E02003756,85.58326,50.33635,40.96836,52.43659,45.78539,40.67478,47.58066,45.04414,50.67174,54.95525,55.61485,57.96548,52.05594,57.18382,77.66103,51.9376,66.02677,66.11454,59.72318,80.63738,85.29778,84.8333,32.59691,85.49786,39.64035,65.62541,69.29338,31.18237,66.37748,16.027,54.63791,64.05902,42.4886,59.44927,29.95436,64.05902,52.41429,40.86618,13.625,9.766026,24.28867,10.95796,32.62392,24.35223,29.2059,38.17221,30.2059,49.576,42.91233,25.74542,42.43459,26.09605,30.58682,25.48836,33.16119,34.59042,32.26965,22.2711,30.91025,30.8379,30.71761,28.83895,30.01303,15.34372,30.12179,22.4323,29.03464,34.78338,26.4716,41.72173,32.07708,40.40267,25.86212,38.29156,25.62799,44.88613,32.87838,41.94632,41.33628,27.24138,58.31516,30.45122,38.66739,65.4857,30.38799,49.24293,58.31721,36.30167,31.84442,61.91108,63.85565,55.8056,55.27467,69.25134,78.51642,70.07796,69.01819,59.8492
E02003237,104.1413,68.89437,59.52637,70.9946,64.34341,59.2328,66.13867,63.60215,69.22976,73.51327,74.17287,76.5235,70.61395,75.74184,99.81728,74.09385,88.18302,88.27078,81.87943,102.7936,103.3252,103.3913,51.15492,104.0559,58.19836,36.56435,42.9034,13.90673,40.73518,16.22602,35.37645,44.87564,30.34679,48.75046,38.97448,44.87564,55.62033,63.02242,19.49233,22.32404,46.44492,30.74968,7.794128,46.50848,7.444445,60.32846,7.998726,68.13401,14.51794,55.25196,23.17314,55.60259,6.763429,54.99491,13.98627,53.14843,12.03557,51.77765,11.96036,49.39591,10.75604,54.20238,11.16484,42.15799,10.94687,40.99031,9.859716,64.28993,8.307713,71.22826,14.40452,67.48438,11.02366,65.37328,13.48618,71.96784,15.60275,69.02803,59.89429,15.09957,76.87318,20.10081,57.2254,84.04372,48.946,67.80094,76.87521,54.85969,50.40243,80.46909,82.41366,74.36361,73.83269,87.80936,97.07442,88.63599,87.5762,78.40721
E02003757,90.79414,52.80119,50.45695,53.0192,54.23656,49.554,56.45988,53.92335,59.55096,63.83447,64.49407,66.8447,60.93516,66.89858,60.64671,34.92329,49.01245,49.10022,42.70885,63.62306,75.92816,93.36792,47.65557,90.70875,54.83112,70.57751,74.18533,55.3482,71.26943,43.04822,54.55244,45.55539,33.68791,40.94563,17.54894,45.55539,33.91065,23.85186,40.64622,36.78725,0.8888889,35.61466,56.39283,9.410173,52.97481,21.15789,53.97481,32.79908,66.68124,28.50652,66.2035,28.81134,54.35573,32.67199,56.9301,26.61162,56.03856,29.2634,54.67915,24.69534,54.48652,35.86774,53.78194,49.13904,53.8907,33.50955,52.80355,41.96701,50.24051,48.90535,55.84599,55.6831,50.30618,53.57199,44.92374,60.16656,57.04422,57.22675,38.81983,43.86589,56.24729,57.47244,46.74295,64.26526,46.61887,49.82555,67.19643,45.18089,48.0753,70.79031,74.01227,70.99638,71.57827,79.40797,88.23117,80.23459,84.20896,75.03998
E02003238,101.9915,66.74463,57.37664,68.84486,62.19367,57.08306,63.98894,61.45241,67.08002,71.36353,72.02313,74.37376,68.46422,73.5921,97.66754,71.94412,86.03328,86.12105,79.72969,100.6439,101.7061,101.2416,49.00519,101.9061,56.04863,38.52242,44.86148,11.757,42.69326,14.07628,33.22672,42.72591,28.19705,46.60073,36.82475,42.72591,53.4706,60.87269,17.3426,20.1743,44.29519,28.59995,4.162528,44.35874,5.062751,58.17873,1,65.98428,16.47601,53.10223,21.0234,53.45285,1.380924,52.84517,11.83653,50.9987,8.201201,49.62791,9.810629,47.24618,9.123386,52.05264,9.0151,42.70052,8.797131,38.84057,7.709981,62.14019,6.157977,69.07854,12.25479,67.75948,8.873923,65.64837,11.33644,72.24294,13.45301,69.30313,57.74456,12.94984,74.72343,17.95108,55.07566,81.89398,46.79626,65.65121,74.72549,52.70995,48.25269,78.31937,80.26393,72.21388,71.68295,85.65962,94.9247,86.48624,85.42647,76.25748
E02003758,81.87899,40.2177,37.87347,40.43571,41.65308,36.97051,43.87639,41.33986,46.96747,51.25098,51.91058,54.26122,48.35167,54.31509,59.65249,33.92907,48.01823,48.106,41.71463,62.62884,74.93394,81.12902,35.07208,81.79359,42.24764,71.07261,74.68043,73.81566,71.76452,58.70264,55.04754,46.05048,52.15537,41.44072,36.0164,46.05048,34.40575,22.85764,56.30065,52.44167,19.35635,42.67564,74.86029,18.46746,71.44228,18.33409,72.44228,12.30141,73.758,21.96835,67.58498,22.27317,72.8232,26.13382,75.39756,14.02813,74.50602,22.72524,73.14662,12.11185,72.95398,28.64946,72.2494,42.60087,72.35815,20.92606,71.27101,35.42884,68.70797,42.36718,74.31345,49.14493,68.53777,47.03382,63.3912,53.62839,75.51168,50.68858,26.23634,62.33335,46.31429,73.12686,34.15946,53.48483,34.03539,37.24206,54.61293,32.5974,35.49181,58.20681,61.42878,58.41289,58.99478,66.82449,75.64768,67.6511,71.62547,62.45649
E02003239,102.987,67.74008,58.37208,69.84031,63.18911,58.07851,64.98439,62.44785,68.07546,72.35897,73.01858,75.36921,69.45966,74.58755,98.66299,72.93956,87.02873,87.11649,80.72514,101.6393,102.7015,102.237,50.00063,102.9016,57.04407,38.30909,44.64814,12.75244,42.47992,15.07173,34.22216,43.72136,29.1925,47.59617,37.8202,43.72136,54.46605,61.86813,18.33804,21.16975,45.29063,29.59539,3.949193,45.35419,3.504115,59.17417,7.109775,66.97972,16.26268,54.09767,22.01885,54.4483,1.167589,53.84061,12.48218,51.99414,7.201202,50.62336,10.80607,48.24162,8.123386,53.04809,10.01055,43.69597,9.792576,39.83602,8.705426,63.13564,7.153422,70.07397,13.25023,68.75492,9.869369,66.64381,12.33189,73.23838,14.44846,70.29857,58.74001,13.94528,75.71889,18.94652,56.07111,82.88943,47.79171,66.64665,75.72092,53.70539,49.24814,79.3148,81.25937,73.20932,72.6784,86.65508,95.92014,87.4817,86.42191,77.25292
E02003759,90.39874,48.73745,46.39322,48.95546,50.17282,45.49026,52.39614,49.85961,55.48722,59.77073,60.43033,62.78096,56.87142,62.83484,68.17224,42.44881,56.53798,56.62574,50.23438,71.14859,83.45369,89.64877,43.59183,90.31334,50.76738,79.59235,83.20017,82.3354,80.28427,67.22239,63.56728,54.57022,60.67512,49.96047,44.53615,54.57022,42.9255,31.37738,64.8204,60.96142,27.8761,51.19539,83.38004,26.98721,79.96201,8.952382,80.96201,15.01904,82.27774,30.4881,76.10472,30.79292,81.34294,34.65356,83.9173,22.54787,83.02577,31.24498,81.66636,20.6316,81.47372,37.16921,80.76915,51.12062,80.87791,29.44581,79.79076,43.94859,77.22771,50.88693,82.8332,57.66468,77.05752,55.55357,71.91095,62.14814,84.03143,59.20833,34.75609,70.8531,54.83404,81.64661,42.67921,62.00458,42.55513,45.76181,63.13268,41.11715,44.01156,66.72656,69.94852,66.93264,67.51453,75.34422,84.16743,76.17085,80.14523,70.97623
E02003240,110.6893,80.31987,70.95187,82.4201,75.76891,70.65829,77.56418,75.02765,80.65526,84.93877,85.59837,87.94901,82.03946,87.16734,98.80435,73.08092,87.1701,87.25786,80.8665,101.7807,95.59333,113.2631,62.58042,110.6039,69.62386,28.83249,35.17154,18.49813,33.00332,27.65152,29.48219,39.34691,41.77229,43.22172,50.39999,39.34691,50.09159,62.00949,30.91783,33.74954,57.87042,42.17518,14.35215,57.93398,20.46625,71.75397,20.03936,79.55951,7.137431,55.78902,36.09864,56.13966,18.80406,48.12747,25.41177,64.57394,21.84331,51.67333,21.84086,60.82141,20.56377,57.6325,22.17988,35.02817,22.37237,52.41581,21.28522,57.41545,19.73321,64.35379,20.75154,60.35456,22.44916,58.24345,24.91168,64.83803,18.17164,61.89821,71.31979,26.52507,88.29867,22.89898,68.65091,95.46922,60.3715,79.22645,88.30072,66.28519,61.82793,91.8946,93.83916,85.78912,85.25819,99.23487,108.4999,100.0615,99.00171,89.83272
E02003760,87.0256,45.52607,43.02008,45.74408,46.96144,42.11713,49.02301,46.48647,52.11408,56.39759,57.05719,59.40783,53.49828,59.4617,69.4833,43.75987,57.84904,57.9368,51.54544,72.45965,84.76475,86.27564,31.18177,86.94021,38.35732,80.90341,84.51124,58.14392,81.59533,42.98855,64.87834,55.88129,60.98618,51.27153,44.84721,55.88129,44.23655,32.68844,40.58656,36.72758,28.18716,26.96156,59.58547,27.29827,56.16745,25.32634,57.16745,35.99656,58.0439,3.312372,69.39615,0.3506326,57.54837,10.41973,60.12275,16.88445,59.2312,7.011147,57.8718,17.25846,57.67916,13.61548,56.97459,26.88679,57.08334,26.07267,55.99619,19.71475,53.43315,26.65309,59.03864,33.43084,52.82368,31.31973,52.58955,37.9143,59.83994,34.97449,31.54471,54.20294,51.62265,57.41277,39.46782,58.79319,39.182,42.55043,59.75954,37.74401,40.63842,63.35342,66.57539,54.52258,57.64351,71.97109,80.79429,72.79771,67.73517,58.56617
E02003241,112.8861,80.63244,71.26444,82.73268,76.08148,70.97087,77.87675,75.34023,80.96783,85.25134,85.91094,88.26157,82.35203,87.47991,82.73872,57.0153,71.10446,71.19223,64.80087,85.71507,98.02017,115.1294,62.893,112.8008,69.93644,29.80716,28.43756,26.56412,25.52166,27.96409,13.78208,23.28128,42.08486,27.1561,50.71256,23.28128,34.02597,45.94387,31.23041,34.06211,58.18299,42.48775,28.98023,58.24655,25.56221,68.3773,26.56221,79.87209,37.89716,66.99004,17.71563,67.34067,26.94314,66.73299,27.24889,64.88651,27.25447,63.51572,25.89507,61.13399,25.70243,65.94045,24.99786,56.58833,24.20949,52.72839,19.72013,76.02801,21.45642,82.96635,27.0619,81.64729,22.76173,79.53618,25.22425,86.13075,28.26013,83.19094,71.63237,26.83765,78.3393,32.7582,68.96348,86.35727,60.68407,79.53902,88.6133,66.59776,62.1405,92.20718,94.15174,86.10169,85.57076,99.54743,108.8125,100.3741,99.31428,90.14529
