Origen,E02006825,E02003719,E02003720,E02003721,E02003722,E02003723,E02003724,E02003725,E02003726,E02003727,E02003728,E02003729,E02003730,E02003731,E02003732,E02003733,E02003734,E02003735,E02003736,E02003737,E02003738,E02003739,E02006873,E02003740,E02006874,E02003742,E02003743,E02006877,E02003744,E02006878,E02003745,E02003746,E02003747,E02003748,E02003749,E02003750,E02003751,E02003752,E02003753,E02003754,E02003755,E02003756,E02003237,E02003757,E02003238,E02003758,E02003239,E02003759,E02003240,E02003760,E02003241,E02003761,E02003242,E02003762,E02003243,E02003763,E02003244,E02003764,E02003245,E02003765,E02003246,E02003766,E02003247,E02003767,E02003248,E02003768,E02003249,E02003769,E02003250,E02003770,E02003251,E02003771,E02003252,E02003772,E02003253,E02003773,E02003254,E02003774,E02003775,E02003255,E02003776,E02003257,E02003777,E02003778,E02003779,E02003780,E02003781,E02003783,E02003784,E02003785,E02003786,E02003787,E02003788,E02003789,E02003790,E02003791,E02003792,E02003793
E02006825,58.245,18.76033,18.61129,17.71015,17.21179,18.18143,15.21511,18.39869,17.33674,16.88188,17.70359,17.66471,18.79101,17.69607,25.45948,27.73073,19.39966,17.90831,21.3463,13.82402,12.17996,11.15035,27.38133,10.01109,28.18355,47.09498,42.73091,48.56194,41.67996,47.97437,44.24766,38.85241,49.28194,38.76681,45.91756,37.60489,36.11568,30.11479,46.96587,48.01463,44.34074,42.30485,55.83611,40.7347,55.57828,37.34697,57.37864,28.12168,55.64577,35.11327,50.3231,34.18234,53.34094,36.5366,54.22345,32.0743,53.9776,34.27922,52.33314,30.88638,53.50077,32.24882,52.43432,43.84177,52.36081,30.30567,51.84146,38.36472,50.9355,32.6797,52.55948,35.72531,50.63298,37.13511,49.40974,35.65379,48.79551,37.56046,28.15862,49.81237,23.45075,48.52657,25.07283,19.96626,24.61996,18.29968,19.92501,19.52299,26.84816,18.20337,21.47318,30.55282,21.95962,20.27064,18.88302,18.00683,28.16014,32.99752
E02003719,18.76033,8.329779,2.402802,3.143862,2.889292,3.681898,4.050632,4.202635,4.185731,5.21378,5.75162,7.943103,5.640007,5.748644,22.55153,22.54263,17.9298,16.43845,14.84533,22.12157,21.23892,17.09306,12.19392,10.30509,12.99323,44.18702,39.82296,33.37162,38.77201,32.78404,38.2653,32.80227,38.82131,32.71666,39.86742,31.55474,30.06553,24.06464,31.77555,32.82431,32.22737,27.11452,40.64579,28.62132,40.38796,22.94841,42.18832,17.80954,40.45545,19.92295,40.74874,18.99202,38.15062,21.34628,39.03313,16.88397,38.78727,19.0889,37.14281,15.69606,38.31045,17.0585,37.244,28.65145,37.17049,15.11535,36.65114,23.1744,35.74519,17.49229,37.36916,20.5379,35.44267,21.9477,34.21941,20.46638,33.60519,22.37305,12.9692,34.62205,8.26133,33.33624,9.882509,6.714528,9.429643,3.110261,5.609829,5.046044,11.96501,10.75111,9.135145,17.10571,8.808608,11.30335,16.73171,11.7497,15.00914,19.59517
E02003720,18.61129,2.402802,8.146637,3.072547,1.911002,1.873211,3.396176,2.75576,3.531275,4.559324,5.097164,7.288647,4.706726,5.094188,22.96838,22.95948,18.34665,16.8553,15.26219,22.53843,21.09053,17.01867,11.30487,10.2307,12.10418,44.60387,40.23981,32.48257,39.18886,31.895,38.68215,33.21912,37.93226,33.13351,40.28428,31.9716,30.48239,24.48149,30.88651,31.93526,31.33832,26.22548,39.75674,27.73228,39.49892,22.05936,41.29927,16.92049,39.5664,19.03391,39.8597,18.10297,37.26157,20.45724,38.14408,15.99493,37.89823,18.19986,36.25377,14.80702,37.42141,16.16945,36.35495,27.76241,36.28144,14.2263,35.7621,22.28535,34.85614,16.60324,36.48011,19.64885,34.55362,21.05866,33.33037,19.57733,32.71614,21.484,12.41821,33.73301,7.714672,32.4472,8.993463,7.131382,8.540597,2.563604,5.097431,3.464853,10.88636,10.09665,8.201864,15.61757,7.875328,10.37006,16.07725,10.81642,14.07585,18.10703
E02003721,17.71015,3.143862,3.072547,10.73175,1.993033,2.882355,3.049271,3.403092,3.19071,4.212419,4.7566,6.941742,4.644986,4.753623,21.60414,21.59524,16.98241,15.49106,13.89794,21.17418,20.18874,16.04287,12.10485,9.254909,12.9135,43.23964,38.87557,33.85305,37.82462,33.26547,37.31791,31.85488,39.30274,31.76927,38.92003,30.60736,29.11814,23.11725,32.25698,33.30574,32.7088,27.59595,41.12722,29.10275,40.86939,23.42984,42.66975,18.29097,40.93688,20.40438,41.23017,19.47344,38.63205,21.82771,39.51456,17.3654,39.2687,19.57033,37.62424,16.17749,38.79188,17.53993,37.72543,29.13288,37.65192,15.59678,37.13257,23.65583,36.22661,17.40322,37.85059,20.44883,35.9241,21.85863,34.70084,20.37731,34.08662,22.28398,13.84442,35.10348,9.136543,33.81767,10.36394,5.767139,9.911071,3.985475,2.739964,4.246501,11.66801,9.749746,8.140125,16.30616,7.813588,10.30833,15.73669,10.75468,14.01412,18.79562
E02003722,17.21179,2.889292,1.911002,1.993033,8.194285,1.459474,1.99668,1.957618,2.131779,3.159828,3.697668,5.889152,3.586055,3.694692,22.05942,22.05052,17.43769,15.94634,14.35323,21.33509,19.69104,15.61917,10.65938,8.831207,11.46802,43.69492,39.33085,32.43017,38.2799,31.84259,37.77319,32.31017,37.87986,32.22456,39.37532,31.06264,29.57343,23.57253,30.8341,31.88286,31.28592,26.17307,39.70433,27.67987,39.44651,22.00695,41.24686,16.86809,39.514,18.9815,39.80729,18.05056,37.20916,20.40483,38.09168,15.94252,37.84582,18.14745,36.20137,14.75461,37.369,16.11704,36.30255,27.71,36.22903,14.17389,35.70969,22.23295,34.80373,15.95774,36.42771,19.00335,34.50121,20.41316,33.27797,18.93183,32.66373,20.8385,13.60961,33.6806,9.390414,32.39479,8.941057,6.222421,8.488191,4.239346,3.75896,2.801027,10.22253,8.697156,7.081193,14.86069,6.754656,9.249394,14.67776,9.695749,12.95518,17.35015
E02003723,18.18143,3.681898,1.873211,2.882355,1.459474,12.28704,2.966321,1.462363,3.080951,4.129469,4.107093,6.748719,3.413329,4.104117,22.85202,22.84313,18.2303,16.73895,15.14583,22.30473,20.66068,16.58881,9.792889,9.800848,10.5923,44.48752,40.12346,30.9707,39.0725,30.38312,38.5658,33.10277,36.42038,33.01716,40.16792,31.85524,30.36603,24.36514,29.37462,30.42338,29.82644,24.7136,38.24486,26.2204,37.98703,20.54748,39.78739,15.40861,38.05452,17.52203,38.34781,16.59109,35.74969,18.94536,36.63221,14.48305,36.38635,16.68798,34.74189,13.29514,35.90953,14.65757,34.84307,26.25053,34.76956,12.71442,34.25022,20.77347,33.34426,15.09126,34.96824,18.13687,33.04174,19.54667,31.81849,18.06535,31.20426,19.97202,12.15014,32.22113,8.486757,30.93532,7.481583,7.015027,7.028717,3.335689,4.728601,2.171456,9.563982,9.666797,6.908467,14.32417,6.581931,9.076668,15.08718,9.523024,12.78246,16.81363
E02003724,15.21511,4.050632,3.396176,3.049271,1.99668,2.966321,13.21985,3.183574,2.121629,2.053623,2.875336,3.911548,3.575905,2.867818,23.22076,23.21186,18.59903,17.10768,15.51456,19.33841,17.69436,13.62249,12.16622,6.834527,12.97487,44.85625,40.49219,33.93702,39.44124,33.34944,38.93453,33.4715,39.3867,33.38589,40.53666,32.22398,30.73477,24.73388,32.34095,33.3897,32.79277,27.67992,41.21118,29.18672,40.95335,23.5138,42.75371,18.37493,41.02084,20.48835,41.31413,19.55741,38.71601,21.91168,39.59853,17.44937,39.35267,19.6543,37.70821,16.26146,38.87585,17.62389,37.80939,29.21685,37.73588,15.68074,37.21654,23.73979,36.31058,17.46459,37.93456,20.5102,36.00806,21.92,34.78481,20.43868,34.17058,22.34535,15.11646,35.18745,10.75317,33.90164,10.4479,7.383761,9.995037,5.602097,4.709901,4.307874,11.63305,6.700476,6.644919,15.33771,6.744506,9.239244,13.99907,9.685599,12.94503,17.82717
E02003725,18.39869,4.202635,2.75576,3.403092,1.957618,1.462363,3.183574,16.47299,2.311778,3.57006,3.319222,5.960848,2.625458,3.316246,23.37276,23.36386,18.75103,17.25968,15.66657,22.52199,20.87793,16.80607,10.32961,10.0181,11.13826,45.00826,40.64419,32.43306,39.59324,31.84548,39.08653,33.6235,37.88274,33.5379,40.68866,32.37598,30.88677,24.88588,30.83699,31.88575,31.28881,26.17596,39.70723,27.68276,39.4494,22.00985,41.24975,16.87098,39.51689,18.98439,39.81017,18.05345,37.21206,20.40772,38.09457,15.94541,37.84871,18.15034,36.20425,14.7575,37.37189,16.11993,36.30544,27.71289,36.23193,14.17678,35.71258,22.23584,34.80662,15.62797,36.4306,18.67359,34.5041,20.08339,33.28085,18.60207,32.66663,20.50874,13.6125,33.68349,9.476154,32.39768,8.943946,7.535763,8.491079,4.325086,5.226745,2.471259,9.872906,9.210052,6.120596,13.57756,5.79406,8.288797,14.29931,8.735152,11.99459,16.06702
E02003726,17.33674,4.185731,3.531275,3.19071,2.131779,3.080951,2.121629,2.311778,6.820785,1.507785,2.204361,4.932174,2.700352,2.475844,23.35586,23.34696,18.73413,17.24278,15.64966,21.46004,19.81599,15.74412,11.96689,8.956156,12.77554,44.99136,40.62729,34.05165,39.57634,33.46407,39.06963,33.60661,39.50133,33.52099,40.67175,32.35908,30.86987,24.86897,32.45558,33.50433,32.90739,27.79455,41.32581,29.30135,41.06799,23.62843,42.86834,18.48956,41.13548,20.60298,41.42876,19.67204,38.83064,22.02631,39.71316,17.564,39.4673,19.76893,37.82284,16.37609,38.99047,17.73852,37.92403,29.33148,37.85051,15.79537,37.33117,23.85442,36.42521,17.26526,38.04918,20.31087,36.12269,21.72068,34.89944,20.23935,34.28521,22.14602,15.23109,35.30208,10.88826,34.01627,10.56253,7.518859,10.10967,5.737195,4.85134,4.108544,10.76126,8.181377,6.104755,14.46592,5.868954,8.363691,13.45891,8.810047,12.06948,16.95538
E02003727,16.88188,5.21378,4.559324,4.212419,3.159828,4.129469,2.053623,3.57006,1.507785,8.120369,1.455273,3.796985,3.679944,2.258144,24.38391,24.37501,19.76218,18.27083,16.67771,21.00518,19.36113,15.28926,13.22518,8.501297,14.03383,46.0194,41.65534,35.10017,40.60439,34.51258,40.09768,34.63465,40.54985,34.54904,41.6998,33.38713,31.89792,25.89702,33.50409,34.55285,33.95591,28.84307,42.37433,30.34987,42.1165,24.67695,43.91686,19.53808,42.18399,21.6515,42.47728,20.72056,39.87916,23.07482,40.76168,18.61252,40.51582,20.81745,38.87136,17.42461,40.03899,18.78704,38.97255,30.38,38.89903,16.84389,38.37968,24.90294,37.47373,18.52354,39.0977,21.56915,37.17121,22.97896,35.94796,21.49763,35.33373,23.4043,16.2796,36.3506,11.91631,35.06479,11.61105,8.546909,11.15819,6.765245,5.873049,5.366827,12.01954,7.046188,6.035245,15.7242,6.848546,9.343283,13.3894,9.688523,13.04907,18.21366
E02003728,17.70359,5.75162,5.097164,4.7566,3.697668,4.107093,2.875336,3.319222,2.204361,1.455273,9.248766,3.408231,2.886173,1.798534,24.92175,24.91285,20.30002,18.80867,17.21555,21.82689,20.18284,16.11098,12.97434,9.32301,13.78299,46.55725,42.19318,35.07779,41.14223,34.49021,40.63552,35.17249,40.52748,35.08688,42.23764,33.92496,32.43576,26.43486,33.48172,34.53048,33.93354,28.82069,42.35196,30.32749,42.09413,24.65458,43.89449,19.51571,42.16162,21.62912,42.45491,20.69818,39.85678,23.05245,40.7393,18.59014,40.49344,20.79507,38.84898,17.40223,40.01662,18.76466,38.95017,30.35762,38.87666,16.82151,38.35731,24.88057,37.45135,18.2727,39.07533,21.31832,37.14883,22.72812,35.92558,21.2468,35.31136,23.15347,16.25723,36.32822,12.12088,35.04241,11.58868,9.084749,11.13581,6.969815,6.41723,5.115989,11.7687,6.657434,5.475539,15.47336,6.054775,8.549512,12.82969,8.995869,12.2553,17.96282
E02003729,17.66471,7.943103,7.288647,6.941742,5.889152,6.748719,3.911548,5.960848,4.932174,3.796985,3.408231,12.72881,4.448583,3.011361,26.96057,26.95167,22.33884,20.84749,19.25438,21.78801,20.14396,16.07209,15.61596,9.284125,16.42461,48.59607,44.232,37.71941,43.18105,37.13183,42.67434,37.21132,43.1691,37.12571,44.27646,35.96379,34.47458,28.47368,36.12334,37.1721,36.57516,31.46232,44.99358,32.96912,44.73575,27.2962,46.53611,22.15733,44.80325,24.27075,45.09653,23.33981,42.49841,25.69407,43.38093,21.23177,43.13507,23.4367,41.49061,20.04386,42.65825,21.40629,41.5918,32.99925,41.51828,19.46314,40.99894,27.52219,40.09298,20.91433,41.71695,23.95994,39.79046,25.36975,38.56721,23.88842,37.95298,25.79509,18.89885,38.96984,14.57661,37.68404,14.2303,11.12357,13.77744,9.42554,8.602373,7.757615,14.41033,4.667396,6.294049,18.11499,7.617185,9.956871,13.58282,9.881947,13.81771,19.87655
E02003730,18.79101,5.640007,4.706726,4.644986,3.586055,3.413329,3.575905,2.625458,2.700352,3.679944,2.886173,4.448583,18.00477,1.727272,24.81013,24.80123,20.1884,18.69706,17.10394,22.91432,21.27026,17.1984,12.28057,10.41043,13.08922,46.44563,42.08156,34.38402,41.03061,33.79644,40.52391,35.06088,39.83371,34.97527,42.12603,33.81335,32.32414,26.32325,32.78795,33.83671,33.23977,28.12693,41.65819,29.63373,41.40036,23.96081,43.20072,18.82194,41.46785,20.93536,41.76114,20.00442,39.16302,22.35868,40.04554,17.89638,39.79967,20.10131,38.15522,16.70847,39.32286,18.0709,38.2564,29.66386,38.18289,16.12775,37.66355,24.1868,36.75759,17.57894,38.38156,20.62455,36.45507,22.03436,35.23182,20.55303,34.61759,22.4597,15.56346,35.63445,11.42712,34.34865,10.89491,8.973135,10.44205,6.276052,6.305616,4.422225,10.6294,7.692256,3.875791,14.33406,3.549254,6.043991,12.71033,6.490347,9.749781,15.80862
E02003731,17.69607,5.748644,5.094188,4.753623,3.694692,4.104117,2.867818,3.316246,2.475844,2.258144,1.798534,3.011361,1.727272,14.13079,24.91877,24.90987,20.29704,18.80569,17.21258,21.81938,20.17532,16.10346,12.97136,9.315493,13.78001,46.55427,42.1902,35.07481,41.13925,34.48723,40.63254,35.16952,40.5245,35.0839,42.23466,33.92199,32.43278,26.43189,33.47874,34.5275,33.93056,28.81772,42.34898,30.32451,42.09115,24.6516,43.89151,19.51273,42.15864,21.62614,42.45193,20.69521,39.85381,23.04947,40.73632,18.58717,40.49046,20.7921,38.846,17.39925,40.01365,18.76169,38.94719,30.35464,38.87368,16.81854,38.35434,24.87759,37.44838,18.26973,39.07235,21.31534,37.14585,22.72514,35.9226,21.24382,35.30838,23.15049,16.25425,36.32524,12.11791,35.03944,11.5857,9.081772,11.13283,6.966839,6.414254,5.113012,11.76573,6.255033,3.912678,15.47039,4.895875,7.269202,11.26683,7.565956,11.0964,17.15524
E02003732,25.45948,22.55153,22.96838,21.60414,22.05942,22.85202,23.22076,23.37276,23.35586,24.38391,24.92175,26.96057,24.81013,24.91877,57.18092,15.63915,7.436515,7.968676,14.13037,15.04744,18.99831,20.72885,31.15473,25.74294,31.94086,25.38943,21.02537,40.88037,19.97442,42.19156,22.54212,25.29606,34.23471,22.10624,34.35828,23.75153,20.67204,18.88684,41.74574,45.26891,33.73477,39.5592,41.49372,30.43282,39.881,27.16482,40.64275,21.06156,50.00321,29.96934,33.338,28.82379,39.76964,33.79165,39.19068,25.08574,38.49784,31.48517,39.14299,24.46883,40.00646,30.59229,40.50613,41.18102,39.95717,27.6996,38.22188,36.17415,40.09501,36.45024,42.54604,39.49585,41.77002,40.90565,39.81475,39.42433,43.54674,41.331,24.70275,38.39234,20.81942,42.07856,27.40747,17.92149,28.37728,22.05244,24.08033,24.21617,30.92601,29.05034,28.30527,36.27583,27.97873,30.47347,35.90183,30.91983,34.17926,38.76529
E02003733,27.73073,22.54263,22.95948,21.59524,22.05052,22.84313,23.21186,23.36386,23.34696,24.37501,24.91285,26.95167,24.80123,24.90987,15.63915,67.73383,11.16775,11.28841,10.53743,17.31869,21.26956,21.20505,31.14584,27.32785,31.93197,36.06955,31.82449,38.38906,30.62405,39.47191,26.7769,21.31388,31.74341,21.22827,28.37903,20.06635,18.57714,12.57625,38.46342,39.51561,27.42418,33.8059,40.94029,24.12222,39.32758,20.85422,40.08932,15.30825,47.14332,24.21604,32.78457,23.07049,39.21621,28.03834,38.63725,19.33244,37.94441,25.73187,38.58957,18.71553,39.45304,24.83899,39.95271,35.42772,39.40374,21.9463,37.66845,30.42085,39.26034,32.93375,41.5298,35.72299,39.43925,35.34099,37.32344,35.90785,40.29305,36.53652,18.94945,35.90103,17.60163,39.58725,21.65417,17.91259,27.51769,22.04354,24.07143,24.20727,30.91712,29.04144,28.29637,36.26694,27.96984,30.46457,35.89293,30.91093,34.17036,38.75639
E02003734,19.39966,17.9298,18.34665,16.98241,17.43769,18.2303,18.59903,18.75103,18.73413,19.76218,20.30002,22.33884,20.1884,20.29704,7.436515,11.16775,21.51233,1.868451,9.508642,8.987625,12.9385,14.66903,26.533,19.68312,27.31914,29.07201,24.70795,40.22826,23.657,40.75381,26.2247,23.15307,33.5826,23.06746,30.21822,21.90554,20.41634,14.41544,39.74532,40.79751,29.26337,35.0878,42.77949,25.96142,41.16677,22.69342,41.92852,16.59016,48.42522,25.49794,34.62376,24.35239,41.05541,29.32025,40.47645,20.61434,39.78361,27.01377,40.42876,19.99743,41.29223,26.12089,41.7919,36.70962,41.24294,23.2282,39.50764,31.70275,41.09954,31.82851,43.369,34.87412,41.27845,36.28392,39.16264,34.8026,41.57495,36.70927,20.23135,37.74023,16.19769,41.30601,22.93607,13.29976,23.75555,17.43071,19.4586,19.59444,26.30429,24.42861,23.68354,31.65411,23.35701,25.85174,31.2801,26.2981,29.55753,34.14357
E02003735,17.90831,16.43845,16.8553,15.49106,15.94634,16.73895,17.10768,17.25968,17.24278,18.27083,18.80867,20.84749,18.69706,18.80569,7.968676,11.28841,1.868451,46.44141,8.017292,7.496276,11.44715,13.17768,25.04166,18.19177,25.82779,29.60417,25.2401,39.48528,24.18916,39.28406,26.75686,22.4101,32.83963,22.32449,29.47525,21.16257,19.67336,13.67247,38.27557,39.32775,28.5204,33.61805,42.03651,25.21844,40.4238,21.95044,41.18554,15.12041,46.95547,24.02819,33.88079,22.88264,40.31243,27.85049,39.73347,19.14458,39.04063,25.54402,39.68579,18.52768,40.54926,24.65114,41.04893,35.23987,40.49997,21.75845,38.76467,30.233,40.35656,30.33716,42.62602,33.38277,40.53547,34.79257,38.41966,33.31125,40.1052,35.21792,18.7616,36.99725,14.70634,39.83626,21.46632,11.80842,22.2642,15.93936,17.96725,18.10309,24.81293,22.93726,22.19219,30.16276,21.86566,24.36039,29.78876,24.80675,28.06618,32.65221
E02003736,21.3463,14.84533,15.26219,13.89794,14.35323,15.14583,15.51456,15.66657,15.64966,16.67771,17.21555,19.25438,17.10394,17.21258,14.13037,10.53743,9.508642,8.017292,63.02251,14.04757,14.88514,13.50776,23.44854,19.63056,24.23467,35.76587,31.4018,35.26025,30.35085,34.67267,27.07358,21.61055,32.04008,21.52494,28.6757,20.36303,18.87382,12.87292,33.66418,34.71637,26.72808,29.00666,41.23697,23.12204,39.62425,19.73431,40.386,10.50902,42.34408,19.4168,33.08125,18.27125,39.51289,23.23911,38.93393,14.5332,38.24109,20.93263,38.88625,13.91629,39.74971,20.03975,39.13263,30.62848,39.05912,17.14706,37.96512,25.62161,37.63381,28.13452,39.25779,30.92375,37.33129,30.54175,36.10804,31.10861,35.49381,31.73728,14.15021,36.19771,10.28954,35.22487,16.85493,10.2153,20.67109,14.34624,16.37414,16.50998,23.21982,21.34415,20.59908,28.56964,20.27254,22.76728,28.19564,23.21363,26.47307,31.0591
E02003737,13.82402,22.12157,22.53843,21.17418,21.33509,22.30473,19.33841,22.52199,21.46004,21.00518,21.82689,21.78801,22.91432,21.81938,15.04744,17.31869,8.987625,7.496276,14.04757,55.08816,7.362851,9.093387,30.72478,14.10748,31.51091,36.68294,32.31887,45.51557,31.26792,45.00035,33.83562,28.44038,38.86991,28.35477,35.50553,27.19285,25.70364,19.70275,43.99186,45.04404,34.55068,39.33434,48.06679,31.24872,46.45408,27.98072,47.21583,20.83669,52.67176,29.74448,39.91107,28.59893,46.34271,33.56678,45.76375,24.86087,45.07091,31.26031,45.71607,24.24397,46.57954,30.36743,47.07921,40.95616,46.53025,27.47474,44.79495,35.94929,46.38684,36.02029,48.6563,39.0659,46.56575,40.4757,44.44994,38.99437,45.82149,40.90105,24.47789,43.02753,20.42263,45.55254,27.18261,17.49154,27.94733,21.62249,23.65038,23.64629,30.49606,23.03022,25.59648,34.67612,26.08292,25.10168,26.42739,22.85153,32.28344,37.16558
E02003738,12.17996,21.23892,21.09053,20.18874,19.69104,20.66068,17.69436,20.87793,19.81599,19.36113,20.18284,20.14396,21.27026,20.17532,18.99831,21.26956,12.9385,11.44715,14.88514,7.362851,55.28864,7.694257,29.86058,12.46342,30.65543,40.63381,36.26974,46.41174,35.21879,45.82416,37.7865,32.39125,42.82078,32.30564,39.4564,31.14372,29.65451,23.65362,44.81567,45.86786,37.87957,40.15816,52.01766,34.27353,50.40495,30.88581,51.1667,21.66051,53.49557,30.56829,43.86194,29.42274,50.29358,34.39059,49.71462,25.68469,49.02179,32.08413,49.66694,25.06779,50.53041,31.19125,50.28412,41.77998,50.21061,28.29856,48.74582,36.7731,48.7853,35.15895,50.40928,38.20456,48.48279,39.61436,47.25954,38.13304,46.64531,40.03971,25.30171,46.9784,21.24645,46.37636,27.54471,18.31536,27.09184,20.767,22.40426,22.00223,29.32741,21.38616,23.95242,33.03207,24.43886,23.45763,24.78334,21.20748,30.63939,35.52153
E02003739,11.15035,17.09306,17.01867,16.04287,15.61917,16.58881,13.62249,16.80607,15.74412,15.28926,16.11098,16.07209,17.1984,16.10346,20.72885,21.20505,14.66903,13.17768,13.50776,9.093387,7.694257,33.66703,25.71697,10.02739,26.50956,42.36435,38.00028,45.03436,36.94933,44.44678,36.92772,31.46469,41.89423,31.37909,38.52984,30.21717,28.72796,22.72707,43.43829,44.49048,36.50219,38.78078,51.09111,32.89615,49.4784,29.50842,50.24015,20.28313,52.11819,29.19091,42.93539,28.04536,49.36703,33.01321,48.78807,24.30731,48.09523,30.70674,48.74039,23.6904,49.60386,29.81386,48.90674,40.4026,48.83323,26.92117,47.81927,35.39572,47.40792,31.01534,49.03189,34.06094,47.1054,35.47075,45.88216,33.98943,45.26793,35.8961,23.92432,46.05185,19.86907,44.99898,23.39884,16.93797,22.94598,16.62114,18.33239,17.93037,25.25555,17.45895,19.88056,28.96021,20.367,21.0216,22.34731,18.77144,26.56753,31.44966
E02006873,27.38133,12.19392,11.30487,12.10485,10.65938,9.792889,12.16622,10.32961,11.96689,13.22518,12.97434,15.61596,12.28057,12.97136,31.15473,31.14584,26.533,25.04166,23.44854,30.72478,29.86058,25.71697,16.85997,18.929,3.947904,49.85897,45.61391,27.83713,44.41347,27.24955,40.56632,35.10329,33.28681,35.01768,37.27001,33.85577,32.36656,26.7345,26.24106,27.27781,27.05672,21.56803,35.11129,23.45067,34.85347,17.77775,36.65382,16.11122,34.92096,14.38931,35.21424,13.45837,32.61612,15.79978,33.49864,15.18566,33.25278,13.55441,31.60832,13.99775,32.77596,10.46707,31.70951,23.10495,31.63599,13.41703,31.11665,16.19576,30.21069,8.345031,31.83467,11.39064,29.90817,12.80045,28.68492,11.31912,28.07069,13.22579,18.30087,29.08756,15.76621,27.80175,13.63232,15.31774,13.16357,10.61515,13.9285,7.858348,9.541448,18.86517,15.06861,10.90574,13.33614,17.23681,23.95442,17.25599,18.33265,15.13891
E02003740,10.01109,10.30509,10.2307,9.254909,8.831207,9.800848,6.834527,10.0181,8.956156,8.501297,9.32301,9.284125,10.41043,9.315493,25.74294,27.32785,19.68312,18.19177,19.63056,14.10748,12.46342,10.02739,18.929,61.07116,19.7216,47.37844,43.01437,40.09999,41.96342,39.51241,43.05052,37.58749,45.54967,37.50188,44.65264,36.33997,34.85076,28.84986,38.50392,39.55268,38.95574,33.8429,47.37416,35.3497,47.11633,29.67678,48.91669,24.53791,47.18382,26.65132,47.47711,25.72038,44.87899,28.07465,45.7615,23.61234,45.51564,25.81727,43.87119,22.42443,45.03882,23.78687,43.97237,35.37982,43.89886,21.84371,43.37951,29.90277,42.47355,24.22737,44.09753,27.27298,42.17104,28.68279,40.94778,27.20146,40.33355,29.10813,19.69212,41.35042,14.98424,40.06461,16.61088,11.49975,16.15801,9.833172,11.54443,11.1424,18.46758,10.67099,13.09259,22.17224,13.57903,13.91903,15.24474,11.66888,19.77956,24.6617
E02006874,28.18355,12.99323,12.10418,12.9135,11.46802,10.5923,12.97487,11.13826,12.77554,14.03383,13.78299,16.42461,13.08922,13.78001,31.94086,31.93197,27.31914,25.82779,24.23467,31.51091,30.65543,26.50956,3.947904,19.7216,60.94267,50.46936,46.2243,28.44752,45.02386,27.85994,41.17672,35.71369,33.89721,35.62808,37.88041,34.46616,32.97695,27.3449,26.85145,27.8882,27.66711,22.17842,35.72169,24.06107,35.46386,18.38815,37.26421,16.72161,35.53135,14.99971,35.82464,14.06877,33.22652,16.41018,34.10903,15.79605,33.86317,14.1648,32.21872,14.60814,33.38635,11.07746,32.3199,23.71535,32.24639,14.02742,31.72705,16.84238,30.82108,8.991652,32.44506,12.03726,30.51857,13.44707,29.29532,11.96574,28.68109,13.87241,19.087,29.69795,16.55235,28.41214,14.41845,16.10387,13.9497,11.40128,14.73715,8.666998,10.3501,19.67382,15.87726,13.24118,14.14479,18.04546,24.76307,18.06463,20.34531,17.47435
E02003742,47.09498,44.18702,44.60387,43.23964,43.69492,44.48752,44.85625,45.00826,44.99136,46.0194,46.55725,48.59607,46.44563,46.55427,25.38943,36.06955,29.07201,29.60417,35.76587,36.68294,40.63381,42.36435,49.85897,47.37844,50.46936,47.51679,6.470922,29.07895,6.417864,30.39013,10.74069,16.46615,22.43328,18.78306,22.55685,17.6904,22.13083,25.21946,29.94431,35.52825,35.722,37.56789,29.69229,35.34921,28.07957,32.08121,28.84132,38.87425,38.20179,38.64116,21.53657,37.49561,27.96821,42.40312,27.38925,39.58726,26.69641,40.09665,27.34156,39.68116,28.20503,40.49047,28.70471,49.7925,28.15574,43.73337,26.42044,44.78563,28.29358,51.37325,30.7446,50.34537,29.96859,49.70577,28.01332,51.51357,31.74531,50.90129,43.63159,26.59091,42.45492,30.27713,46.33631,39.55699,50.01278,43.68793,45.71583,45.85167,52.56151,50.68584,49.94077,56.56864,49.61423,52.10897,57.53733,52.55532,55.81476,60.40079
E02003743,42.73091,39.82296,40.23981,38.87557,39.33085,40.12346,40.49219,40.64419,40.62729,41.65534,42.19318,44.232,42.08156,42.1902,21.02537,31.82449,24.70795,25.2401,31.4018,32.31887,36.26974,38.00028,45.61391,43.01437,46.2243,6.470922,10.70203,24.83388,2.142606,26.14507,6.495629,12.2211,18.18822,14.538,18.31179,13.44534,17.88577,20.9744,25.69925,31.28319,31.47694,33.32283,25.44723,31.10415,23.83451,27.83615,24.59626,34.62919,33.95672,34.3961,17.29151,33.25055,23.72315,38.15806,23.14419,35.34221,22.45135,35.85159,23.09651,35.4361,23.95998,36.24541,24.45964,45.54744,23.91068,39.48831,22.17539,40.54057,24.04852,47.12819,26.49955,46.10031,25.72353,45.46071,23.76826,47.26852,27.50025,46.65623,39.38653,22.34585,38.09085,26.03207,42.09125,35.19292,45.64871,39.32387,41.35176,41.4876,48.19744,46.32177,45.5767,52.32359,45.25016,47.7449,53.17326,48.19126,51.45069,56.03672
